PH-121,HS-101,CY-105,HS-105/12,MT-111,CS-105,CS-106,EL-102,EE-119,ME-107,CS-107,HS-205/20,MT-222,EE-222,MT-224,CS-210,CS-211,CS-203,CS-214,EE-217,CS-212,CS-215,MT-331,EF-303,HS-304,CS-301,CS-302,TC-383,EL-332,CS-318,CS-306,CS-312,CS-317,CGPA
1.0,2.0,4.0,2.0,2.7,2.7,2.7,2.4,1.4,2.7,2.0,2.4,3.7,2.0,3.0,2.7,1.7,3.0,1.0,2.7,2.7,1.4,2.7,2.4,1.0,2.0,3.0,4.0,2.0,1.4,2.4,4.0,2.0,2.525
4.0,3.7,4.0,3.4,4.0,3.4,3.4,4.0,3.0,4.0,4.0,4.0,3.7,3.4,3.4,2.7,3.7,4.0,2.7,4.0,3.7,4.0,4.0,2.4,3.4,3.4,3.4,4.0,4.0,4.0,3.7,4.0,3.4,3.621
2.4,3.4,3.7,3.4,3.7,2.7,3.4,4.0,3.4,2.0,3.4,3.7,1.4,3.0,3.7,4.0,3.4,2.7,3.4,3.7,3.0,3.7,3.7,2.7,3.0,3.7,3.7,4.0,4.0,3.7,4.0,4.0,3.4,3.442
3.0,3.7,1.0,1.7,2.7,3.0,3.7,2.0,3.0,1.7,3.0,3.4,3.4,4.0,2.7,3.0,1.4,2.0,1.7,2.0,3.4,1.0,3.4,2.7,1.4,3.0,3.0,4.0,2.7,2.7,2.7,4.0,2.7,2.8
1.0,2.0,1.0,1.0,3.0,2.7,3.4,1.4,1.0,1.0,1.4,3.0,1.7,3.7,1.7,3.0,2.7,1.0,2.0,1.7,2.0,2.0,1.0,3.0,0.0,3.0,1.7,3.0,0.0,2.4,1.0,2.4,1.7,1.826
3.0,3.4,1.0,1.7,3.7,2.4,3.4,1.7,2.4,2.4,2.0,3.7,1.7,1.0,3.4,3.4,1.4,3.7,2.0,2.4,3.4,3.4,3.4,3.0,2.7,3.4,3.0,4.0,3.7,2.0,2.0,4.0,2.0,2.851
3.0,1.7,3.0,3.4,4.0,2.4,3.7,3.7,2.7,1.7,2.4,3.7,2.4,3.0,3.7,3.4,2.0,2.7,2.0,2.7,3.7,1.4,3.7,2.7,2.0,3.7,3.4,3.7,3.0,1.7,2.7,4.0,2.7,2.931
1.7,2.0,2.0,2.7,2.7,2.0,3.4,2.7,2.0,2.4,3.0,3.4,1.0,1.7,3.4,3.0,2.4,2.4,2.4,2.4,2.4,1.7,4.0,2.7,2.0,3.0,3.0,4.0,3.7,2.4,3.0,4.0,2.4,2.793
1.0,2.4,2.0,1.7,2.7,1.7,2.4,3.0,1.7,4.0,2.7,2.7,2.7,2.0,3.0,3.0,1.4,3.0,2.0,3.0,1.7,2.0,1.7,2.0,1.7,3.4,2.4,4.0,3.0,2.7,2.7,4.0,2.4,2.611
1.0,1.0,1.7,3.0,1.0,1.7,3.0,1.0,2.0,1.0,1.0,1.7,1.0,3.0,1.7,1.4,1.0,1.7,1.7,2.0,2.4,1.4,1.0,1.7,1.0,2.4,3.0,1.4,1.7,1.4,1.7,2.0,0.0,1.658
1.0,2.4,1.7,1.0,2.7,3.0,3.7,2.0,3.4,1.7,2.4,3.7,1.7,3.7,3.0,3.7,2.7,2.0,2.7,2.4,3.4,1.0,3.4,2.4,2.0,3.0,2.7,3.7,3.4,1.0,2.0,4.0,1.7,2.559
3.4,3.0,4.0,2.7,3.4,3.4,3.4,4.0,3.0,2.7,3.0,3.7,3.0,3.4,3.7,3.4,3.0,2.7,3.0,2.7,3.4,3.0,3.7,2.4,2.7,3.7,3.0,4.0,3.7,2.7,3.4,4.0,3.0,3.245
2.0,2.0,3.0,2.7,3.4,2.7,2.7,3.4,2.0,1.7,3.4,3.4,1.4,1.7,3.4,3.7,2.7,3.7,1.4,2.7,2.0,2.0,3.0,2.4,1.7,3.0,2.4,4.0,2.7,2.0,2.4,4.0,2.0,2.75
2.4,1.4,3.0,2.4,3.7,2.7,3.4,3.0,2.0,1.4,3.0,4.0,1.0,1.7,3.7,3.4,2.4,3.0,3.4,3.4,3.4,2.4,3.0,3.7,2.0,3.7,4.0,4.0,3.0,3.0,3.4,4.0,3.4,3.037
3.0,3.7,4.0,2.0,4.0,3.7,3.0,4.0,3.0,3.0,3.7,2.4,3.7,3.0,3.4,3.7,2.7,3.0,4.0,4.0,2.7,3.0,3.4,3.0,3.0,4.0,3.7,4.0,3.7,3.7,4.0,4.0,3.0,3.395
1.0,2.7,3.0,3.4,3.4,3.0,3.0,3.4,1.4,2.0,2.4,3.7,1.7,1.7,3.7,3.4,2.0,3.0,1.7,3.4,2.7,1.7,3.4,3.7,2.7,3.4,2.0,3.0,3.0,1.0,1.7,4.0,2.7,2.793
2.7,2.4,3.4,4.0,3.0,2.0,3.4,3.0,2.7,1.7,3.0,3.7,1.7,1.7,3.4,3.4,3.0,3.4,2.4,3.7,3.7,2.7,4.0,3.7,2.0,3.7,3.4,4.0,3.4,1.7,3.4,4.0,3.0,3.136
2.0,3.4,2.7,3.0,3.4,2.4,3.4,4.0,2.0,1.0,1.7,3.7,1.0,2.0,3.7,3.7,3.7,2.4,3.0,3.7,3.4,3.0,3.7,3.4,1.7,3.0,3.0,3.7,3.4,2.4,3.7,4.0,3.7,3.094
2.7,2.7,3.0,3.0,4.0,1.4,3.7,3.4,2.4,2.0,3.0,4.0,2.7,1.7,3.4,4.0,3.4,4.0,2.0,4.0,3.7,2.4,3.4,3.7,1.7,4.0,3.7,3.4,3.4,2.0,3.7,4.0,3.0,3.155
1.7,2.4,2.7,1.7,1.7,1.7,3.0,1.4,1.4,1.0,1.4,3.4,1.4,1.0,2.7,2.0,2.0,2.0,1.4,2.0,3.0,1.0,0.0,3.0,2.0,1.7,4.0,4.0,1.7,2.7,1.0,4.0,1.0,2.128
1.7,3.0,4.0,3.7,3.7,2.7,3.4,4.0,1.7,2.0,3.0,4.0,2.4,2.7,4.0,3.4,2.7,2.7,2.4,4.0,3.7,2.4,3.7,3.4,1.7,3.7,3.7,4.0,3.0,2.0,3.7,4.0,3.0,3.205
1.0,1.7,3.0,3.0,3.0,2.7,2.7,3.7,2.4,2.0,3.0,3.0,1.0,1.7,3.0,2.4,2.4,1.7,3.0,2.7,2.4,1.4,2.0,3.0,2.0,2.7,3.4,4.0,2.7,2.7,2.4,4.0,2.0,2.574
1.0,2.7,1.0,2.4,3.0,3.0,3.0,3.4,3.4,2.4,2.7,3.0,1.4,2.4,2.7,2.7,2.7,2.4,3.0,2.7,2.0,2.0,2.4,3.0,1.7,2.4,3.0,3.7,2.0,1.0,2.0,4.0,1.4,2.451
1.0,1.0,2.7,1.0,2.7,1.7,3.0,3.0,3.0,1.0,1.7,2.4,2.4,4.0,3.0,2.0,1.7,1.4,1.7,3.0,2.4,1.7,3.0,3.0,1.7,1.7,2.7,4.0,1.7,1.7,2.0,3.4,1.7,2.321
2.7,1.4,1.4,1.0,4.0,2.4,3.7,3.4,2.0,1.4,2.0,3.4,2.0,1.0,2.7,3.4,2.0,3.0,1.4,3.4,3.0,1.7,3.0,3.4,1.4,2.0,2.4,2.7,2.0,1.0,1.7,4.0,2.0,2.378
1.0,1.0,3.0,1.4,1.7,3.0,3.0,1.4,1.4,1.0,1.7,3.4,3.0,2.4,2.4,3.0,1.4,2.4,2.0,3.0,2.7,1.0,3.4,2.7,1.4,2.0,3.0,4.0,2.7,1.0,2.0,4.0,2.0,2.328
1.0,1.7,1.0,1.7,2.0,2.0,3.4,3.0,1.7,1.4,1.7,3.4,2.4,2.0,3.0,3.4,2.7,3.0,2.0,3.0,3.4,2.0,3.0,1.7,1.7,2.7,3.0,4.0,3.0,2.0,3.0,4.0,1.4,2.548
1.4,2.0,2.7,2.4,2.7,2.7,3.0,4.0,3.4,2.0,3.4,2.7,3.0,2.7,3.0,2.4,2.4,3.0,2.0,4.0,2.0,2.0,3.7,1.7,2.4,2.0,3.0,4.0,2.0,1.0,2.4,4.0,2.0,2.636
2.7,2.7,3.4,3.0,3.4,3.4,3.4,4.0,2.7,3.4,3.0,3.7,3.4,3.0,3.4,3.0,2.7,3.7,3.4,4.0,3.0,1.7,3.4,3.0,2.7,3.4,3.0,4.0,3.7,2.7,2.4,4.0,2.7,3.229
1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.4,1.0,1.7,2.0,3.7,1.4,2.7,2.7,3.4,2.4,3.7,2.0,3.4,3.0,2.4,3.4,3.4,1.7,3.0,2.7,4.0,3.0,1.7,3.4,4.0,3.0,2.779
1.0,2.0,1.0,1.4,2.4,2.7,3.0,1.4,1.4,3.0,1.4,2.0,3.7,2.4,2.4,2.0,1.4,1.4,1.4,2.7,3.4,1.7,3.4,2.7,1.4,4.0,2.0,3.7,1.7,1.7,1.7,4.0,2.0,2.343
3.0,3.0,1.0,4.0,2.0,1.7,3.7,2.0,2.0,1.0,1.0,2.4,3.0,1.0,2.4,1.0,2.4,2.4,1.0,3.4,3.4,2.7,2.4,2.4,2.4,4.0,1.7,3.4,1.0,3.0,1.7,4.0,1.4,2.274
1.0,1.0,1.0,1.4,1.7,3.0,2.4,2.4,1.0,1.0,1.0,3.0,3.7,1.0,2.4,1.7,4.0,1.4,1.4,2.0,2.0,2.0,2.4,2.4,1.4,3.0,1.4,3.7,3.4,3.0,1.4,1.0,1.7,2.04
1.4,1.4,2.0,1.0,2.0,2.0,2.7,2.4,1.4,1.4,2.0,1.7,1.0,1.0,2.4,2.4,2.7,1.4,1.7,3.0,3.0,2.0,1.7,2.4,1.7,1.4,1.0,3.7,3.0,2.0,1.4,4.0,1.4,2.034
1.4,3.7,2.7,2.0,2.7,2.4,3.7,3.0,2.7,1.7,2.4,2.4,3.0,2.0,2.4,2.7,3.0,2.0,2.4,2.4,3.7,3.0,2.0,2.7,1.4,2.7,2.0,4.0,2.0,1.4,1.0,4.0,1.7,2.505
1.4,1.0,2.0,1.0,1.7,3.4,3.0,1.4,3.0,2.0,1.0,3.0,1.0,1.0,3.0,2.7,2.4,3.4,1.7,3.4,2.0,2.0,2.7,2.4,1.0,1.7,1.7,3.7,2.0,1.0,2.4,4.0,3.0,2.26
1.0,3.4,3.7,2.0,2.0,4.0,3.0,3.7,2.4,2.0,3.4,3.0,2.7,3.0,3.4,2.7,4.0,1.7,3.7,4.0,3.0,3.4,4.0,2.7,3.7,3.0,2.4,4.0,2.7,3.4,2.4,4.0,1.7,3.103
1.0,2.0,3.0,1.0,2.7,1.7,3.0,2.7,1.4,1.0,1.0,2.0,1.7,1.4,1.4,3.0,1.7,2.4,1.4,2.4,1.4,1.4,1.7,1.4,1.7,2.0,1.7,3.4,3.4,1.4,1.0,3.4,2.0,1.951
2.0,1.4,1.0,1.7,3.0,2.4,3.4,2.7,2.0,2.0,3.0,3.4,2.0,2.0,3.7,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.7,3.0,2.7,3.7,3.0,3.4,3.0,2.4,3.0,4.0,2.7,2.773
3.7,4.0,2.4,4.0,4.0,3.0,3.7,3.4,3.0,1.7,1.7,3.4,4.0,3.0,3.4,3.7,2.0,2.0,3.4,2.7,4.0,3.7,3.4,3.4,2.4,3.0,3.4,4.0,4.0,3.4,3.0,4.0,3.0,3.334
4.0,3.7,2.4,4.0,4.0,3.0,4.0,4.0,3.0,3.4,2.4,3.7,3.0,3.7,4.0,3.4,3.4,2.7,3.0,4.0,3.4,2.7,3.7,3.0,2.7,3.4,3.0,4.0,4.0,2.7,4.0,4.0,3.4,3.476
4.0,4.0,3.4,4.0,4.0,2.7,4.0,4.0,3.4,4.0,3.0,4.0,4.0,3.7,4.0,3.7,4.0,4.0,4.0,4.0,3.7,3.4,4.0,2.7,3.7,3.7,3.0,4.0,4.0,3.7,4.0,4.0,3.7,3.765
4.0,4.0,2.4,4.0,2.4,3.4,3.7,4.0,3.7,3.4,2.4,4.0,4.0,3.7,3.4,3.4,2.0,2.4,3.7,3.7,4.0,2.4,3.4,3.4,2.7,3.7,2.4,4.0,3.4,2.0,3.0,4.0,3.7,3.356
3.7,3.4,2.7,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,3.7,3.0,3.4,3.4,3.0,3.0,3.0,3.4,3.4,3.0,3.4,3.0,2.4,3.0,3.0,4.0,3.7,2.4,3.4,4.0,2.7,3.29
1.4,1.4,2.7,1.7,1.4,2.4,2.7,1.0,1.7,2.4,1.0,2.7,1.0,3.4,1.7,1.0,1.7,1.7,1.7,2.0,3.0,1.0,2.4,2.4,2.7,1.0,1.0,3.0,1.0,0.0,2.0,1.4,2.7,1.949
1.0,1.4,1.0,1.0,1.7,2.0,2.4,2.7,2.0,2.0,1.0,2.7,1.7,1.0,2.4,3.4,1.4,3.0,1.4,2.7,3.0,2.7,0.0,3.0,2.0,1.4,3.0,2.4,0.0,1.0,1.0,1.0,1.0,1.747
1.7,1.4,2.7,2.4,1.4,1.7,3.7,1.7,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4,3.0,2.0,1.4,1.7,2.0,1.4,3.0,3.0,1.0,2.4,2.0,1.0,0.0,2.0,1.835
3.4,2.4,4.0,3.4,3.7,3.7,3.0,2.0,3.4,3.7,3.0,2.4,3.0,3.4,2.7,3.4,3.4,3.4,3.4,3.0,3.0,3.0,3.7,3.7,2.4,3.0,3.4,3.7,2.7,2.7,2.7,4.0,2.7,3.207
4.0,3.7,4.0,3.7,3.7,4.0,2.7,4.0,3.7,3.7,3.7,3.0,4.0,4.0,3.7,4.0,4.0,4.0,3.7,4.0,2.7,4.0,4.0,3.0,3.4,3.7,4.0,3.7,4.0,3.0,3.7,4.0,4.0,3.741
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.985
3.7,3.0,4.0,3.7,3.7,4.0,3.0,4.0,3.7,2.7,3.0,3.4,4.0,4.0,3.7,3.7,3.7,3.7,3.0,3.7,3.7,3.4,4.0,2.7,3.0,3.4,3.7,3.4,4.0,3.0,3.4,4.0,2.7,3.477
3.7,3.0,4.0,3.7,3.7,3.7,3.0,3.0,3.4,2.7,2.0,3.4,4.0,4.0,3.0,3.7,3.7,3.4,2.7,3.0,2.7,3.0,4.0,2.7,2.0,2.4,3.0,2.4,1.4,1.4,1.7,3.0,2.0,2.917
4.0,3.4,4.0,3.7,3.4,4.0,3.4,3.7,3.0,3.4,4.0,3.0,4.0,4.0,3.7,4.0,4.0,4.0,3.4,4.0,3.7,3.4,3.7,3.0,3.4,3.4,3.4,2.7,2.7,2.4,3.4,3.7,2.4,3.424
2.0,2.0,4.0,3.7,2.7,3.4,2.4,2.0,3.0,2.7,1.0,3.0,1.0,3.0,2.4,3.4,2.4,2.7,1.4,3.0,3.0,2.0,4.0,3.0,2.4,3.4,3.4,3.4,2.7,1.7,2.0,3.7,3.0,2.784
3.4,2.4,4.0,3.7,2.7,4.0,3.7,3.4,3.7,2.7,1.4,3.0,2.7,2.0,3.4,3.0,3.0,2.0,2.7,2.7,3.0,2.7,3.4,3.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,3.7,1.7,2.699
3.4,3.0,4.0,3.7,3.0,4.0,3.0,3.0,3.4,3.4,4.0,3.4,4.0,4.0,3.7,4.0,3.7,3.7,3.4,4.0,3.4,3.7,4.0,3.4,3.0,3.7,4.0,3.4,3.4,2.4,3.4,3.7,2.4,3.481
3.7,1.7,3.4,4.0,3.0,2.7,3.7,2.0,3.7,1.7,2.4,3.0,3.0,2.0,3.4,3.0,3.4,2.4,2.7,3.0,2.7,3.0,4.0,3.4,2.0,3.7,3.0,2.7,3.0,2.4,2.7,3.7,3.4,3.014
4.0,2.7,4.0,4.0,3.0,4.0,3.7,3.0,3.7,3.0,3.7,3.7,3.7,4.0,3.7,4.0,3.4,3.7,3.4,2.7,4.0,3.7,4.0,3.7,2.7,3.7,4.0,3.4,3.0,2.7,3.4,4.0,3.0,3.559
4.0,3.0,4.0,3.4,4.0,4.0,2.4,4.0,4.0,3.0,3.7,3.4,4.0,4.0,3.7,4.0,4.0,4.0,3.7,3.7,2.7,3.7,4.0,3.0,3.4,3.7,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.73
4.0,3.7,4.0,4.0,3.7,4.0,3.0,4.0,4.0,3.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4,3.0,3.7,4.0,3.7,3.4,3.7,4.0,4.0,4.0,3.4,4.0,4.0,4.0,3.831
3.7,1.0,4.0,3.4,3.0,4.0,3.4,3.0,3.7,3.4,3.0,3.0,2.7,3.7,3.0,4.0,4.0,3.4,3.0,3.4,3.4,3.0,3.7,3.4,2.7,3.4,3.7,3.7,2.7,2.7,1.7,3.4,2.0,3.219
3.4,2.4,4.0,3.7,3.4,3.7,2.7,3.7,3.7,3.0,4.0,3.0,2.4,2.7,3.4,4.0,3.4,3.4,3.4,3.4,3.0,3.4,4.0,2.4,2.4,3.4,3.4,2.7,2.0,1.7,2.0,3.0,2.0,3.019
4.0,2.7,4.0,3.7,4.0,3.7,3.4,4.0,3.7,3.0,3.7,2.0,3.4,4.0,4.0,4.0,4.0,3.4,4.0,3.7,3.4,4.0,4.0,3.7,3.7,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.756
4.0,2.0,4.0,4.0,3.0,3.7,3.7,1.7,3.7,2.7,3.0,3.0,2.7,3.7,2.7,3.0,2.7,2.4,2.0,2.4,3.0,2.4,4.0,3.0,2.0,3.0,3.0,2.0,2.4,2.0,1.7,4.0,2.4,2.891
3.4,2.0,4.0,2.4,3.7,3.4,4.0,3.4,4.0,3.7,3.4,2.7,2.0,3.7,3.0,3.7,3.4,2.4,2.7,3.0,3.7,3.0,4.0,3.4,3.0,3.0,2.7,3.4,3.4,1.7,3.0,4.0,3.4,3.179
4.0,3.0,4.0,3.0,3.0,4.0,3.0,3.7,3.0,3.4,3.4,3.7,3.7,4.0,2.7,3.4,4.0,3.4,2.0,2.0,2.0,3.4,3.4,3.0,2.4,2.7,3.0,3.7,3.7,2.4,2.4,4.0,2.7,3.137
3.4,2.4,3.4,3.0,2.0,3.7,3.0,3.0,3.4,2.0,2.4,2.7,2.0,2.4,2.7,3.0,2.7,1.0,1.4,2.0,2.7,1.0,3.0,3.4,2.0,1.7,2.4,2.0,1.0,2.0,1.7,3.0,2.0,2.424
3.4,1.4,3.7,3.7,1.7,3.7,3.0,1.0,3.4,1.7,1.7,3.7,1.7,1.0,3.0,3.4,3.0,2.7,2.0,3.0,3.0,1.4,3.7,3.4,2.7,3.4,2.7,3.0,2.0,2.0,2.0,3.4,3.0,2.737
3.0,1.0,3.7,1.4,3.0,3.4,2.4,2.4,1.7,1.0,1.7,2.4,4.0,2.4,2.7,2.0,1.7,2.4,3.0,1.7,1.7,1.0,1.0,2.7,1.4,2.0,2.0,2.4,0.0,2.0,1.0,3.0,2.0,1.989
2.7,3.7,3.4,1.0,3.0,3.0,1.4,3.4,1.0,2.0,1.4,3.4,2.4,3.4,2.0,1.4,2.4,1.4,3.4,3.0,1.7,2.0,1.0,1.0,1.0,1.0,1.7,2.4,1.4,0.0,0.0,1.7,1.0,1.882
3.7,2.0,4.0,4.0,3.7,4.0,3.4,2.7,3.4,3.0,3.0,3.4,2.7,3.4,3.7,4.0,4.0,3.7,2.7,3.7,3.7,3.4,4.0,3.4,3.0,3.4,3.7,3.7,3.4,3.0,4.0,3.4,3.0,3.523
4.0,3.7,4.0,4.0,4.0,4.0,3.0,3.7,4.0,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,4.0,3.4,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,4.0,3.908
4.0,3.4,4.0,4.0,4.0,4.0,3.0,4.0,3.7,4.0,3.7,3.0,3.7,4.0,3.7,3.7,4.0,3.7,3.4,3.7,3.7,3.7,4.0,3.7,3.0,3.4,3.7,4.0,3.4,3.4,3.0,3.7,3.7,3.58
2.4,1.0,3.4,2.0,1.4,2.0,1.4,3.0,2.4,1.0,2.0,3.4,2.0,2.4,1.7,2.0,2.7,3.0,3.7,1.0,2.0,1.7,3.7,3.0,2.0,2.0,2.7,2.7,2.4,2.4,2.0,3.4,2.7,2.352
4.0,3.4,4.0,2.4,3.4,3.4,4.0,4.0,4.0,4.0,4.0,2.7,4.0,3.0,2.0,4.0,3.7,3.7,2.7,3.0,3.4,2.4,4.0,3.4,2.4,3.4,2.0,3.0,3.4,1.4,3.4,4.0,3.7,3.332
3.4,1.0,4.0,4.0,2.7,4.0,2.7,2.7,4.0,3.7,3.0,3.4,1.0,2.7,2.0,3.4,3.7,3.4,2.4,2.7,3.0,3.4,4.0,2.7,3.0,2.7,3.7,4.0,2.7,3.7,1.0,3.0,2.4,2.935
3.0,1.4,3.7,3.7,2.0,4.0,2.0,2.7,2.7,2.7,1.0,4.0,2.0,3.0,0.0,0.0,3.0,3.4,1.7,2.0,2.7,2.0,3.4,0.0,1.4,1.7,2.0,2.7,0.0,2.0,1.7,1.7,0.0,1.923
4.0,3.0,4.0,3.0,3.0,4.0,3.4,3.0,4.0,4.0,4.0,2.7,2.7,3.0,2.7,2.7,3.7,4.0,2.4,2.0,3.0,4.0,2.4,3.4,2.0,3.0,2.7,3.4,2.0,1.7,1.7,2.4,2.0,2.918
3.4,2.0,4.0,2.0,2.0,2.0,2.4,4.0,2.0,1.7,3.4,3.0,2.4,3.0,2.4,3.4,3.0,2.4,2.0,3.0,2.7,1.7,4.0,3.0,2.0,3.0,2.7,1.4,2.0,3.7,2.0,3.7,2.7,2.612
1.7,2.4,3.4,1.0,1.4,3.0,3.0,4.0,3.0,2.7,1.7,3.4,1.4,2.4,2.0,2.7,1.7,2.4,2.0,1.4,3.7,3.4,3.4,3.0,4.0,1.7,1.0,2.0,1.0,3.4,1.4,2.7,2.0,2.334
2.0,1.0,3.7,3.4,3.7,3.0,3.0,2.7,2.4,1.4,3.4,3.0,1.0,4.0,1.7,2.0,1.7,2.7,2.0,1.7,2.4,1.7,2.7,3.0,3.0,2.0,1.0,2.0,1.7,3.0,1.4,2.0,2.0,2.206
4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,3.4,4.0,3.7,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.942
3.4,2.7,4.0,4.0,3.0,4.0,3.4,3.0,3.4,3.7,3.4,3.4,2.7,3.7,4.0,4.0,3.4,3.4,3.0,3.4,2.7,3.4,4.0,3.7,3.0,3.4,3.4,3.0,2.7,1.7,3.7,4.0,3.0,3.405
4.0,3.7,4.0,4.0,4.0,4.0,3.7,3.4,3.7,4.0,4.0,3.7,4.0,3.7,3.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,4.0,3.7,3.7,4.0,4.0,4.0,4.0,3.7,4.0,4.0,3.0,3.843
4.0,2.0,4.0,4.0,3.0,4.0,3.4,3.4,3.7,3.4,1.7,3.7,3.0,3.4,3.0,3.7,3.7,3.4,2.4,3.0,3.4,3.7,4.0,3.4,3.0,3.4,3.7,3.4,3.0,2.0,3.7,4.0,3.0,3.339
4.0,3.4,4.0,4.0,3.7,4.0,4.0,3.7,4.0,4.0,4.0,3.4,3.0,3.7,3.7,4.0,4.0,3.7,3.7,3.0,4.0,4.0,4.0,4.0,3.7,4.0,3.7,4.0,4.0,3.7,3.7,4.0,3.4,3.818
4.0,3.4,4.0,4.0,4.0,4.0,2.4,3.4,3.7,2.7,3.0,3.0,4.0,4.0,4.0,4.0,3.7,3.7,3.4,3.7,2.7,3.7,4.0,3.4,3.7,3.4,4.0,3.7,3.0,3.0,3.4,4.0,3.7,3.607
3.7,3.0,4.0,3.7,4.0,4.0,2.7,4.0,3.4,2.4,4.0,3.4,3.7,3.7,3.7,3.4,3.7,3.7,3.4,3.4,3.7,3.4,4.0,3.0,3.0,3.7,4.0,3.7,3.4,1.7,3.7,4.0,3.0,3.528
3.7,1.7,4.0,4.0,2.7,4.0,2.7,2.7,3.4,3.0,2.0,3.0,2.7,3.7,3.4,4.0,3.4,3.4,2.4,3.4,3.4,3.0,4.0,3.0,2.7,2.7,3.7,3.7,2.7,1.0,3.4,3.7,3.0,3.149
2.4,2.7,4.0,3.0,4.0,3.4,2.7,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.4,1.4,3.0,2.0,2.0,2.0,2.7,2.0,4.0,2.0,1.4,2.0,2.4,1.0,2.4,0.0,1.4,3.4,1.7,2.264
1.7,1.0,3.0,2.0,1.0,3.0,2.0,3.7,2.0,1.7,1.4,3.0,2.0,2.0,3.0,1.0,2.7,2.0,3.0,3.0,2.4,3.7,2.4,2.0,0.0,1.7,1.0,1.7,1.0,0.0,1.7,2.0,2.4,2.035
4.0,3.7,4.0,4.0,4.0,4.0,3.0,3.7,3.4,3.4,3.7,3.7,3.7,4.0,2.0,4.0,4.0,4.0,3.7,4.0,3.4,4.0,4.0,3.0,3.7,3.7,4.0,3.7,3.7,4.0,3.4,4.0,3.7,3.714
2.7,3.0,3.7,2.7,2.7,4.0,3.0,3.0,3.0,2.4,4.0,3.0,3.0,2.0,3.4,2.7,2.7,2.7,1.0,3.0,3.4,3.0,4.0,3.0,1.7,2.7,2.7,1.7,1.0,1.0,2.0,3.4,2.4,2.706
3.4,2.0,4.0,4.0,3.7,3.7,2.7,3.4,3.7,1.7,3.0,3.4,3.0,3.4,3.7,4.0,4.0,3.4,3.0,3.0,3.7,2.7,4.0,3.4,2.7,3.7,3.4,3.4,3.0,2.0,3.7,4.0,3.4,3.339
3.7,4.0,4.0,4.0,4.0,4.0,3.4,3.7,4.0,4.0,4.0,3.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,3.7,3.876
3.7,2.0,4.0,4.0,3.0,4.0,3.4,2.0,3.4,2.4,1.0,3.0,3.4,1.7,3.0,3.4,3.4,2.4,1.7,3.4,3.4,3.4,4.0,3.4,2.4,2.7,3.0,3.4,1.7,1.4,3.0,4.0,2.4,3.019
