PH-121,HS-101,CY-105,HS-105/12,MT-111,CS-105,CS-106,EL-102,EE-119,ME-107,CS-107,HS-205/20,MT-222,EE-222,MT-224,CS-210,CS-211,CS-203,CS-214,EE-217,CS-212,CS-215,MT-331,EF-303,HS-304,CS-301,CS-302,TC-383,EL-332,CS-318,CS-306,CS-312,CS-317,CGPA
3.0,1.0,4.0,3.0,2.7,3.0,3.4,2.0,3.4,2.0,2.4,4.0,1.4,2.4,3.0,3.7,2.7,3.4,3.0,2.7,3.0,3.0,4.0,3.0,2.4,2.7,3.4,2.0,2.0,1.0,2.4,3.7,3.0,2.763
3.0,2.0,4.0,3.0,3.4,4.0,2.7,4.0,3.4,3.0,2.7,3.0,3.7,3.0,3.4,3.4,3.7,3.4,2.0,2.7,3.0,3.0,3.7,3.0,2.7,2.7,3.0,3.4,3.0,2.0,2.4,3.4,3.0,3.111
2.7,2.7,3.7,4.0,3.0,4.0,3.0,3.4,3.7,3.4,2.7,3.0,4.0,3.0,2.7,3.4,3.0,3.0,1.7,3.4,3.0,3.0,4.0,3.4,3.7,3.0,3.4,3.4,3.0,2.0,3.0,4.0,2.7,3.211
2.7,2.7,3.7,1.7,1.7,2.4,2.7,1.0,2.0,1.4,3.4,2.7,2.7,2.0,2.4,2.7,3.0,2.0,1.0,3.0,2.7,2.0,4.0,2.7,1.4,2.0,3.4,2.4,1.4,0.0,2.7,3.0,1.7,2.414
3.4,1.7,3.7,4.0,3.0,3.7,3.0,4.0,2.7,1.7,2.4,3.4,1.4,2.0,2.0,3.7,3.0,2.0,1.7,3.0,3.0,1.4,3.4,1.7,2.4,3.0,2.4,3.4,1.7,3.7,2.7,3.0,2.7,2.779
3.4,1.0,4.0,3.4,3.0,4.0,3.7,3.4,3.7,3.4,3.0,3.4,2.7,1.4,3.4,3.7,4.0,3.4,3.0,3.4,3.7,3.4,4.0,3.0,2.7,3.7,3.7,3.0,2.0,1.4,1.4,3.0,2.7,3.099
2.7,1.4,4.0,3.7,2.4,4.0,3.7,1.0,3.0,2.0,1.7,3.4,1.0,1.0,3.0,3.0,3.0,2.7,1.4,3.0,3.4,1.7,3.0,3.4,2.0,2.7,2.4,2.4,1.7,0.0,1.7,2.0,1.4,2.444
2.7,3.7,2.4,1.0,3.0,3.0,3.7,3.7,2.0,1.0,1.0,2.4,1.0,0.0,1.7,1.4,2.0,1.4,3.0,2.7,1.7,1.0,3.0,1.4,0.0,1.7,1.0,2.4,0.0,0.0,0.0,2.4,2.4,1.896
3.0,1.4,4.0,3.4,3.7,4.0,3.0,3.4,3.4,3.4,3.0,3.4,3.4,2.0,2.4,3.7,3.4,3.4,2.0,2.7,2.7,2.7,3.4,2.7,2.0,3.0,3.0,3.0,2.4,1.4,2.4,3.4,2.4,2.87
3.7,3.4,4.0,4.0,3.7,4.0,3.7,4.0,4.0,4.0,3.0,2.7,3.4,4.0,3.0,3.7,4.0,4.0,3.0,2.7,3.4,3.7,4.0,3.4,3.7,4.0,4.0,4.0,4.0,3.7,3.4,4.0,3.0,3.648
4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.7,4.0,4.0,4.0,4.0,3.7,3.7,4.0,4.0,3.7,3.7,4.0,4.0,4.0,3.7,4.0,3.7,4.0,4.0,3.868
3.0,3.0,3.7,3.4,3.7,3.7,4.0,1.0,3.4,4.0,4.0,3.0,3.7,4.0,3.0,3.7,4.0,4.0,3.7,3.7,3.4,4.0,4.0,3.4,3.4,3.7,3.7,3.4,3.0,3.0,1.7,3.4,2.0,3.303
3.0,3.0,4.0,3.4,2.7,4.0,3.0,3.4,4.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.4,3.0,2.0,1.7,3.0,3.4,4.0,3.4,2.7,3.4,2.7,3.0,2.7,3.0,1.7,3.0,2.0,3.01
3.0,2.0,4.0,3.4,2.7,4.0,3.0,2.7,3.4,2.7,4.0,3.4,3.0,2.7,3.4,3.7,3.0,1.4,2.0,2.7,3.0,3.0,3.7,3.7,2.7,3.4,3.0,3.4,3.0,2.0,2.4,3.4,3.0,3.114
3.7,2.7,3.7,3.7,3.4,4.0,3.4,3.7,3.7,3.4,2.7,3.0,3.0,3.0,1.7,3.7,4.0,4.0,2.4,2.7,3.0,1.0,4.0,2.7,2.4,3.4,3.0,2.0,3.0,2.0,1.7,3.7,2.7,3.015
2.0,2.7,2.4,2.7,3.4,2.4,2.7,3.4,2.7,1.0,1.7,4.0,1.4,1.4,2.7,1.4,2.4,1.0,2.0,3.0,2.0,2.0,2.4,1.4,0.0,1.7,1.0,2.4,0.0,0.0,1.0,1.0,0.0,1.886
2.4,1.0,4.0,1.4,2.7,3.7,3.0,4.0,3.4,2.0,2.7,2.7,1.0,1.4,2.4,2.4,3.0,2.0,1.7,2.7,2.7,1.0,3.7,2.4,1.7,2.7,3.0,2.0,1.7,3.0,2.0,2.7,2.0,2.442
3.4,1.4,4.0,2.7,3.4,3.0,3.4,3.7,3.7,2.0,3.7,3.0,3.4,3.4,2.7,2.7,3.0,3.4,1.7,3.0,4.0,2.0,3.7,2.7,2.0,3.4,3.4,3.0,2.7,2.0,2.4,3.4,2.7,2.947
3.4,2.7,3.7,3.4,3.0,3.4,2.0,3.0,3.7,3.4,3.7,1.7,3.4,4.0,1.7,3.0,3.4,3.4,1.0,1.0,1.7,3.7,2.0,1.4,0.0,2.0,2.0,2.4,1.0,3.4,2.4,2.4,2.4,2.602
4.0,3.0,4.0,4.0,4.0,3.4,4.0,3.0,4.0,4.0,3.4,3.0,2.0,1.0,3.4,3.7,4.0,3.4,2.4,2.7,3.7,3.7,4.0,3.4,3.0,3.7,3.4,3.4,3.4,2.4,2.7,4.0,3.0,3.35
4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,3.7,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,3.7,3.7,3.0,4.0,4.0,3.7,3.7,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,3.878
3.7,4.0,4.0,3.4,4.0,3.7,4.0,2.7,4.0,4.0,3.7,3.0,2.7,3.0,3.4,3.7,4.0,4.0,4.0,3.7,3.7,4.0,4.0,3.0,3.4,4.0,4.0,4.0,3.7,4.0,3.0,3.4,3.4,3.576
3.4,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.4,3.0,3.4,3.4,3.7,3.7,3.4,3.0,3.0,3.0,3.4,3.0,3.7,3.7,2.0,3.7,3.0,3.4,3.0,3.0,2.0,3.7,2.7,3.346
4.0,3.0,4.0,3.7,4.0,4.0,3.4,3.4,4.0,3.7,4.0,3.4,4.0,4.0,3.7,4.0,3.7,3.7,2.4,2.7,3.4,4.0,4.0,4.0,3.0,3.4,3.4,3.0,3.7,2.7,3.7,4.0,4.0,3.583
4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.97
4.0,4.0,4.0,4.0,4.0,4.0,3.4,4.0,4.0,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4,4.0,4.0,3.7,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.949
4.0,3.7,4.0,4.0,4.0,4.0,3.4,4.0,3.7,3.7,3.7,3.4,4.0,4.0,2.7,4.0,4.0,4.0,3.0,2.4,3.0,4.0,3.7,3.0,3.0,3.7,3.7,2.7,3.0,2.0,2.4,4.0,3.0,3.481
3.4,3.7,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.7,3.7,3.4,3.4,3.7,4.0,4.0,3.4,3.0,4.0,4.0,4.0,3.7,3.0,3.7,3.7,4.0,4.0,4.0,4.0,4.0,4.0,3.763
3.0,2.0,4.0,3.0,2.7,3.4,4.0,1.0,3.0,2.0,2.7,3.0,2.0,1.0,3.7,2.7,2.0,1.4,4.0,3.7,3.7,2.7,2.7,3.0,2.4,3.4,2.4,3.4,2.0,2.7,1.4,2.7,1.4,2.782
4.0,4.0,4.0,3.7,4.0,4.0,3.7,4.0,4.0,4.0,4.0,3.7,4.0,4.0,3.7,4.0,4.0,4.0,4.0,3.4,4.0,4.0,4.0,3.4,3.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.863
4.0,3.0,4.0,4.0,4.0,4.0,3.7,3.4,3.7,3.4,3.7,4.0,4.0,3.7,4.0,4.0,3.7,4.0,3.0,3.4,4.0,3.0,3.7,4.0,3.0,4.0,3.4,3.7,3.7,3.4,3.7,3.7,3.4,3.711
3.7,2.0,4.0,3.4,4.0,3.7,3.0,3.0,3.4,1.7,2.4,3.7,4.0,4.0,3.7,4.0,3.4,4.0,2.7,3.4,3.0,3.0,4.0,3.0,3.0,3.4,3.7,3.4,3.4,2.4,3.7,4.0,4.0,3.443
3.4,2.7,4.0,3.7,3.0,4.0,4.0,1.7,3.7,3.7,3.7,1.4,2.4,1.4,2.7,3.7,3.0,1.0,3.7,3.7,3.0,2.7,3.4,3.0,1.7,3.4,2.7,3.0,2.4,3.0,2.7,3.7,3.4,3.107
3.7,1.7,4.0,4.0,3.4,3.7,3.7,3.0,3.7,3.0,3.0,3.4,2.4,2.0,3.0,3.7,2.7,2.7,1.7,2.0,3.4,2.4,3.7,3.7,2.0,3.0,3.4,3.4,2.7,2.4,3.0,3.7,3.0,3.116
3.7,1.0,4.0,3.4,3.4,4.0,3.0,3.0,3.4,3.4,2.7,2.7,2.7,2.7,3.0,3.7,2.7,2.4,2.0,2.4,2.7,2.0,3.7,2.7,2.4,3.7,4.0,3.0,2.4,2.0,2.7,3.4,3.4,3.056
2.0,4.0,4.0,1.7,1.4,2.4,2.7,2.0,1.7,1.4,1.7,3.7,2.0,2.4,3.4,2.4,2.7,1.0,2.7,3.0,2.7,2.7,1.7,1.4,1.0,1.4,2.0,1.7,1.7,0.0,1.0,1.4,1.4,1.992
3.4,1.7,4.0,3.0,4.0,3.0,3.4,1.0,3.4,3.4,3.7,3.4,2.4,3.0,3.4,3.4,3.7,3.0,3.4,2.0,3.4,4.0,4.0,3.0,2.4,3.4,3.0,3.7,3.4,2.4,3.4,4.0,3.4,3.24
2.7,1.0,3.7,3.0,2.0,2.7,2.7,3.7,2.0,2.4,3.7,3.4,3.0,2.0,3.0,1.7,3.0,1.0,3.0,3.4,2.4,3.0,1.7,3.0,1.0,2.7,1.7,2.4,1.0,0.0,1.7,3.0,2.0,2.484
2.0,1.0,3.4,2.7,2.7,3.0,4.0,1.0,2.4,1.7,1.4,3.4,1.0,2.0,1.4,2.0,1.7,1.7,2.7,1.4,3.4,1.4,3.7,3.0,1.0,2.7,3.0,2.4,1.4,1.0,1.7,1.4,2.0,2.288
2.7,2.4,4.0,2.7,2.7,2.0,3.7,3.7,3.0,1.0,2.0,2.0,4.0,3.7,2.4,3.7,4.0,2.7,1.4,2.4,3.0,4.0,3.4,1.7,1.4,2.7,1.7,1.0,2.0,1.4,1.7,3.4,2.0,2.489
3.0,1.0,3.4,3.7,2.7,3.4,3.0,1.0,3.4,1.0,1.0,3.0,1.4,1.7,3.7,3.4,2.4,2.7,2.0,2.7,3.7,2.0,4.0,3.4,3.0,3.7,3.7,3.0,4.0,2.7,3.0,4.0,3.0,3.027
2.7,1.7,4.0,2.4,2.4,3.4,3.4,1.0,3.7,1.7,1.7,2.4,1.0,1.4,3.0,3.7,2.0,1.7,1.7,2.4,3.4,2.4,3.4,3.4,2.7,3.4,3.7,2.7,2.4,1.4,2.7,3.7,3.0,2.776
3.0,1.0,3.7,1.0,3.4,1.4,3.4,1.7,1.7,2.0,2.4,3.0,2.0,1.7,1.7,3.0,1.7,2.4,1.7,1.7,3.4,2.4,3.4,2.7,1.0,2.0,2.4,1.7,0.0,1.0,0.0,1.4,0.0,1.953
3.4,1.7,4.0,3.7,4.0,4.0,4.0,3.4,4.0,3.4,2.7,3.4,2.7,2.4,3.0,3.4,3.0,3.4,2.0,3.0,3.4,3.0,4.0,3.4,2.7,3.7,3.7,3.4,3.7,3.0,2.7,4.0,2.0,3.272
3.4,1.0,4.0,3.7,3.4,4.0,3.0,1.4,3.4,2.7,3.4,3.4,2.4,3.0,3.4,3.4,2.4,2.7,2.4,2.4,3.0,2.7,3.4,3.4,1.7,3.4,3.0,3.0,2.7,1.0,2.0,3.7,3.0,2.951
3.7,2.7,3.7,3.4,4.0,3.4,3.7,2.0,3.4,3.0,4.0,3.4,2.4,2.0,3.0,3.4,2.7,3.7,2.4,2.0,3.0,3.0,4.0,2.7,2.0,3.0,3.4,3.0,2.7,1.7,3.0,2.7,2.4,2.982
4.0,1.4,4.0,3.7,2.7,3.7,3.0,3.0,4.0,3.7,3.0,3.0,2.0,2.7,3.0,3.0,2.0,3.4,1.7,2.7,3.0,2.0,3.4,3.4,2.0,3.4,3.4,2.7,3.0,1.7,2.4,4.0,2.0,2.96
1.7,1.4,2.7,2.0,2.7,2.0,3.0,1.7,3.4,2.4,1.7,2.7,1.4,0.0,1.0,2.0,1.0,1.0,1.0,1.4,3.0,3.4,1.4,2.4,0.0,2.0,1.7,2.0,1.4,0.0,3.4,1.0,1.7,1.863
2.0,3.7,3.0,3.7,2.4,3.0,2.4,1.4,2.4,2.7,2.0,3.0,2.0,1.4,2.0,1.7,3.4,1.0,2.0,2.0,2.7,3.0,1.4,2.0,0.0,2.0,1.7,1.4,1.0,0.0,1.0,0.0,0.0,1.806
2.7,1.0,4.0,3.7,2.7,4.0,3.0,1.0,3.4,2.0,1.0,2.4,1.0,1.7,2.4,3.0,1.0,2.4,1.4,2.0,3.0,1.0,2.7,2.4,1.0,3.0,2.0,1.7,1.4,1.7,3.4,3.0,2.7,2.328
2.7,3.7,4.0,4.0,2.4,3.4,4.0,3.7,3.0,1.7,1.7,3.0,2.7,1.4,2.0,3.0,2.7,2.7,1.0,2.7,3.0,1.7,3.7,3.0,3.4,3.0,2.7,2.0,1.0,0.0,1.4,2.7,2.4,2.576
2.0,3.7,4.0,2.4,2.0,2.7,2.4,4.0,2.7,4.0,1.4,2.4,2.4,3.0,4.0,2.7,3.7,2.4,4.0,4.0,3.0,3.7,3.0,2.0,2.7,3.0,3.7,2.0,3.0,1.4,2.7,3.7,2.7,2.941
3.0,2.0,3.7,2.0,2.7,3.4,2.7,1.0,2.7,2.4,2.7,2.0,3.7,2.4,1.7,2.7,3.0,1.0,3.7,2.0,3.4,3.0,2.7,2.7,2.0,3.0,3.4,2.4,1.4,2.4,3.0,3.4,2.7,2.659
1.7,1.0,3.0,3.4,1.7,2.7,2.4,3.0,2.4,3.4,3.7,3.0,1.0,2.0,3.0,1.0,1.4,1.0,2.4,1.4,2.0,2.4,3.4,1.4,2.0,2.7,1.0,2.7,1.4,0.0,1.0,1.0,1.0,1.957
4.0,3.4,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,2.4,4.0,3.7,3.7,4.0,4.0,4.0,3.0,3.4,3.7,4.0,4.0,3.4,3.4,4.0,4.0,3.4,4.0,3.4,3.0,4.0,3.4,3.734
4.0,4.0,4.0,4.0,4.0,4.0,3.4,4.0,4.0,4.0,4.0,3.0,3.0,3.7,4.0,4.0,4.0,4.0,4.0,3.0,3.7,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,3.876
4.0,4.0,4.0,3.7,3.7,4.0,3.7,4.0,4.0,3.4,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.942
4.0,2.4,4.0,3.7,3.4,4.0,4.0,4.0,4.0,4.0,3.4,3.0,3.4,4.0,3.7,3.7,3.7,3.7,3.7,2.7,4.0,3.7,4.0,3.0,3.4,4.0,3.0,3.4,3.4,3.0,3.4,4.0,3.4,3.566
3.4,2.0,4.0,3.0,3.7,4.0,3.4,1.4,3.4,2.7,3.4,3.4,1.7,3.0,3.4,4.0,3.0,3.0,3.4,3.0,3.0,3.7,4.0,3.0,3.0,3.0,3.4,3.4,2.4,2.0,2.4,3.0,2.7,3.068
3.7,3.4,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.4,3.7,3.0,3.7,4.0,4.0,3.7,4.0,3.4,3.7,4.0,4.0,3.7,3.4,4.0,4.0,3.4,3.7,3.7,3.0,4.0,3.0,3.679
2.7,2.7,4.0,4.0,3.7,4.0,3.7,3.0,3.4,3.4,3.0,3.7,2.4,3.0,3.4,4.0,3.7,3.7,2.4,3.4,3.7,3.4,4.0,3.4,3.0,3.4,3.4,3.4,3.0,2.0,3.4,3.7,3.4,3.369
3.7,2.7,4.0,3.7,3.7,4.0,3.7,2.7,3.0,3.4,3.0,3.0,3.0,3.4,2.7,3.7,3.4,3.7,3.0,3.4,3.7,4.0,3.0,3.4,3.0,3.7,3.4,3.7,3.4,2.7,3.0,3.7,2.4,3.365
4.0,2.4,4.0,2.7,3.7,4.0,2.0,3.4,3.4,3.4,3.0,3.4,3.0,3.7,3.7,4.0,3.7,3.7,3.0,3.4,3.4,4.0,4.0,3.0,3.0,3.7,4.0,3.4,3.4,2.7,3.4,4.0,3.4,3.504
4.0,2.0,4.0,3.7,4.0,4.0,3.0,3.7,3.4,2.4,2.4,3.4,4.0,4.0,3.4,3.7,3.4,3.7,2.0,3.4,3.4,2.4,3.7,3.0,2.7,3.4,4.0,3.7,2.7,2.7,3.4,4.0,3.4,3.386
3.7,2.0,4.0,3.7,4.0,3.4,3.7,2.7,4.0,3.4,3.7,3.4,3.0,3.7,3.7,3.7,3.4,3.7,2.7,3.0,4.0,3.7,4.0,3.7,3.0,3.7,3.7,3.4,3.4,1.7,3.7,4.0,3.7,3.499
4.0,2.4,4.0,3.4,3.4,3.7,3.4,3.0,3.4,3.4,3.7,3.4,3.0,3.4,3.4,3.7,3.4,3.4,2.0,2.7,3.0,3.4,4.0,3.0,3.4,4.0,3.4,3.4,3.7,3.4,3.7,4.0,4.0,3.452
4.0,3.4,4.0,3.4,4.0,4.0,3.4,2.0,3.7,3.0,3.4,3.0,3.0,4.0,4.0,4.0,3.7,4.0,4.0,3.4,3.4,4.0,4.0,3.7,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,3.765
3.7,3.4,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.7,3.0,3.0,3.7,4.0,4.0,4.0,3.4,3.7,3.0,3.4,3.7,4.0,4.0,3.4,3.7,4.0,3.4,4.0,3.0,3.7,4.0,4.0,3.696
4.0,3.7,4.0,3.7,4.0,4.0,3.7,3.0,4.0,4.0,3.7,3.7,2.7,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.7,3.4,4.0,4.0,3.7,4.0,3.4,3.7,3.7,3.7,3.816
4.0,3.0,4.0,3.7,3.7,4.0,3.4,3.4,3.4,2.7,4.0,3.4,3.0,3.4,4.0,4.0,3.7,4.0,2.7,3.4,3.0,4.0,4.0,3.4,3.4,4.0,4.0,3.4,3.7,3.4,3.7,0.0,2.4,3.607
3.7,1.7,4.0,4.0,3.0,3.0,3.7,4.0,3.7,2.0,2.7,3.4,1.7,2.0,3.0,3.4,2.4,2.0,2.0,2.4,3.4,1.7,4.0,3.4,2.4,3.4,3.4,3.7,3.4,3.0,3.0,3.4,3.0,3.029
3.0,3.0,4.0,4.0,3.7,3.7,3.7,1.0,3.7,2.7,3.0,3.4,2.0,2.0,3.4,3.7,3.0,2.0,2.4,2.4,3.4,2.4,3.7,3.4,2.7,3.4,4.0,3.0,3.4,3.0,2.7,3.0,3.0,3.068
3.0,1.0,4.0,3.4,3.4,3.7,2.7,1.0,3.0,2.0,1.0,3.0,2.0,2.0,3.7,3.7,3.0,3.0,2.4,2.4,3.4,2.7,3.7,3.4,3.0,3.7,4.0,3.0,2.7,2.0,3.4,3.4,3.4,3.019
2.7,2.4,3.7,3.4,1.7,3.0,2.4,1.0,2.7,1.7,1.4,3.0,2.4,1.0,1.7,3.0,1.0,1.0,3.0,1.0,3.0,1.7,1.4,3.0,1.4,2.0,1.7,1.7,1.4,2.7,1.4,2.0,2.7,2.146
4.0,4.0,4.0,4.0,2.4,4.0,3.4,2.0,3.4,3.4,2.4,3.4,4.0,2.7,3.4,3.7,2.7,2.4,2.4,2.0,3.7,3.0,3.4,3.7,2.7,3.7,4.0,3.4,2.7,2.0,3.0,3.0,3.0,3.182
3.7,2.0,4.0,4.0,3.0,3.0,2.7,1.7,2.7,2.0,2.7,1.7,4.0,3.0,3.0,3.4,2.0,2.7,1.7,2.0,3.4,4.0,2.0,3.0,2.4,3.0,3.4,2.7,3.0,1.0,2.4,3.4,2.7,2.86
2.7,3.0,4.0,2.0,4.0,3.7,1.4,3.7,1.0,1.0,4.0,2.7,3.0,4.0,4.0,2.4,3.0,3.4,2.4,2.7,1.0,2.7,2.0,0.0,2.0,1.0,1.7,1.4,1.7,3.4,0.0,4.0,2.0,2.359
4.0,2.7,4.0,3.4,4.0,4.0,3.4,3.4,4.0,3.7,3.7,3.4,3.7,3.0,3.4,3.0,3.7,3.7,3.7,3.0,2.7,4.0,4.0,3.0,2.4,3.0,3.0,3.0,2.0,3.0,2.0,3.4,2.7,3.218
2.7,2.0,4.0,3.4,1.7,4.0,3.0,2.0,3.0,3.0,1.7,3.0,3.0,3.4,2.0,3.0,1.7,2.4,1.0,2.0,3.4,2.4,3.4,2.0,4.0,3.0,3.0,1.7,1.0,3.4,1.0,2.4,2.0,2.406
4.0,3.0,4.0,2.4,4.0,4.0,3.7,4.0,2.7,3.4,3.4,3.0,3.4,3.4,3.7,3.4,3.7,4.0,3.4,3.7,3.4,4.0,4.0,3.4,3.0,3.4,3.0,3.7,3.0,2.4,3.0,3.7,3.4,3.491
3.4,1.7,4.0,2.4,3.0,3.7,3.4,2.0,3.4,3.0,3.4,3.0,3.0,3.0,2.4,3.4,3.4,2.4,1.7,2.0,3.4,3.4,4.0,3.0,2.0,2.4,3.0,2.0,2.0,1.4,2.0,3.7,2.4,2.88
2.7,2.0,4.0,2.7,1.7,3.0,3.0,2.7,1.7,3.4,1.4,3.0,4.0,2.0,1.4,2.4,1.4,1.0,3.4,2.4,2.4,1.4,2.4,2.0,3.4,1.0,1.7,1.7,0.0,1.0,2.0,1.0,1.7,2.206
4.0,3.4,4.0,4.0,4.0,3.4,3.7,3.0,3.7,4.0,3.4,3.0,3.7,2.0,4.0,4.0,4.0,4.0,3.7,3.7,3.7,4.0,4.0,3.7,3.4,3.0,3.4,3.0,4.0,3.0,2.7,4.0,3.7,3.624
3.4,2.4,3.0,3.7,2.7,3.4,3.4,2.0,3.0,4.0,2.0,3.0,3.7,0.0,3.0,2.0,2.7,1.7,1.4,1.7,3.7,2.4,1.4,2.7,2.0,3.0,2.0,2.7,1.7,0.0,2.7,1.7,2.0,2.429
3.7,2.7,4.0,4.0,3.7,4.0,3.4,3.7,3.4,4.0,2.7,3.0,2.4,3.4,2.7,3.7,3.7,3.4,2.7,3.7,3.0,3.7,4.0,3.4,2.4,3.4,3.4,3.0,2.4,3.0,2.7,3.4,3.4,3.172
3.7,2.4,4.0,3.0,3.0,3.7,2.4,1.0,3.0,3.7,3.7,3.4,2.7,3.0,3.4,3.4,3.4,3.7,2.0,2.7,3.4,4.0,3.4,3.7,2.7,3.0,3.0,3.4,3.0,3.4,2.7,3.4,2.7,3.226
3.4,1.7,4.0,1.4,2.4,3.7,1.7,2.4,2.4,3.0,2.0,3.0,3.0,3.7,2.4,3.0,2.7,3.4,4.0,3.0,1.0,2.4,2.7,0.0,2.0,2.0,2.7,1.7,1.0,3.4,1.0,3.4,2.0,2.37
2.7,3.0,3.7,3.4,2.7,3.4,3.7,4.0,3.0,3.0,2.0,3.4,2.7,3.4,2.7,3.7,2.4,3.0,4.0,4.0,3.0,2.7,4.0,3.4,2.4,2.7,2.0,2.0,2.0,1.0,1.0,3.4,2.7,2.828
3.0,3.0,4.0,2.0,3.0,3.4,3.0,1.7,3.4,3.4,2.7,2.4,1.7,2.4,3.0,2.4,2.4,2.7,2.0,2.0,2.4,3.0,4.0,2.7,2.4,2.7,3.0,3.0,2.4,2.0,2.7,3.7,3.0,2.821
3.7,3.0,4.0,1.4,3.4,3.7,2.0,4.0,2.4,2.0,3.0,3.0,3.4,3.0,2.0,3.0,3.0,4.0,1.7,2.0,2.0,2.4,4.0,3.0,2.4,2.0,3.4,3.0,1.7,2.7,1.7,3.4,2.0,2.612
3.7,1.0,4.0,2.0,3.4,3.4,2.0,3.7,2.7,1.0,3.4,3.0,1.7,3.0,2.0,3.4,2.7,2.4,3.4,3.7,2.0,3.4,2.4,2.7,2.4,3.0,2.7,2.4,2.0,1.0,1.7,3.0,2.4,2.607
0.0,0.0,1.0,1.7,2.4,1.4,1.0,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,0.8
3.0,4.0,4.0,3.7,4.0,4.0,3.7,3.7,4.0,3.4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.7,4.0,3.0,3.7,3.7,4.0,4.0,4.0,4.0,3.4,3.7,3.7,3.798
4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7,4.0,4.0,4.0,3.4,2.4,3.7,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.7,3.4,3.4,3.772
3.0,4.0,3.7,3.4,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.7,3.0,3.4,3.0,3.7,4.0,3.4,3.0,4.0,3.4,3.0,4.0,3.0,2.7,3.4,3.4,4.0,3.0,2.4,3.4,3.7,3.0,3.47
4.0,3.4,1.0,4.0,1.0,1.4,2.7,1.7,2.7,1.7,4.0,2.4,1.0,1.0,3.0,2.7,3.0,2.7,2.0,2.7,1.4,1.4,2.4,1.0,2.0,2.0,2.4,1.7,1.0,2.7,3.4,1.0,3.0,2.193
2.0,1.0,1.0,2.0,2.0,1.4,3.0,2.4,2.0,1.4,2.7,2.4,1.7,3.4,1.4,3.4,1.7,3.0,1.4,1.7,2.0,1.4,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.7,1.4,2.4,2.0,1.753
